filename,file type,folder,registration,suggested skill,suggested subfolder,is_zone_identifier
collisionrelateddocs__instructions__ax-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ax-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ax-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ax-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__bc-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__bc-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__bc-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__bc-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__bc-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__bc-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__bc-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__bc-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__bc-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__bc-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__black-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__black-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__black-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__black-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__black-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__black-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__black-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__black-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__black-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__black-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__cnx-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__cnx-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__cnx-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__cnx-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__cnx-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__cnx-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__cnx-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__cnx-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__cnx-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__cnx-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__dfd-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__dfd-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__dfd-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__dfd-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__dfd-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__dfd-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__dfd-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__dfd-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__dfd-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__dfd-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__eva-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__eva-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__eva-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__eva-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__eva-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__eva-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__eva-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__eva-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__eva-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__eva-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__fw-01.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__fw-01.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__fw-02.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__fw-02.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__fw-03.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__fw-03.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__fw-04.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__fw-04.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__fw-05.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__fw-05.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__hduk-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__hduk-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__hduk-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__hduk-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__hduk-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__hduk-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__hduk-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__hduk-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__hduk-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__hduk-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kbs-01.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kbs-01.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kbs-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kbs-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kbs-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kbs-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kbs-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kbs-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kbs-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kbs-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kerr-01.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kerr-01.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kerr-02.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kerr-02.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kerr-03.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kerr-03.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kerr-04.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kerr-04.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kerr-05.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kerr-05.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kmr-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kmr-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kmr-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kmr-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kmr-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kmr-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kmr-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kmr-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__kmr-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__kmr-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__law-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__law-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__law-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__law-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__law-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__law-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__law-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__law-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__law-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__law-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-pdf-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-pdf-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-pdf-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-pdf-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-pdf-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-pdf-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-pdf-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-pdf-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-weird-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-weird-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-weird-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-weird-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-word-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-word-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-word-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-word-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-word-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-word-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-word-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-word-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__mp-word-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__mp-word-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__oak-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__oak-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__oak-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__oak-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__oak-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__oak-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__oak-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__oak-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__oak-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__oak-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__pch-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__pch-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__pch-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__pch-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__pch-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__pch-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__pch-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__pch-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__pch-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__pch-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qcl-01.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qcl-01.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qcl-02.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qcl-02.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qcl-03.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qcl-03.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qcl-04.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qcl-04.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qcl-05.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qcl-05.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qdos-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qdos-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qdos-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qdos-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qdos-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qdos-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qdos-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qdos-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__qdos-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__qdos-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__rjs-01.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__rjs-01.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__rjs-02.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__rjs-02.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__rjs-03.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__rjs-03.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__rjs-04.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__rjs-04.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__rjs-05.doc.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__rjs-05.doc.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__sbl-01.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__sbl-01.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__sbl-02.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__sbl-02.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__sbl-03.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__sbl-03.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__sbl-04.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__sbl-04.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__sbl-05.pdf.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__sbl-05.pdf.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__swan-01.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__swan-01.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__swan-02.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__swan-02.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__swan-03.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__swan-03.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__swan-04.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__swan-04.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__swan-05.docx.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__swan-05.docx.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ten-01.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ten-01.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ten-02.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ten-02.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ten-03.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ten-03.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ten-04.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ten-04.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__instructions__ten-05.msg.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__instructions__ten-05.msg.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__settings-backup__app_settings.json.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__settings-backup__app_settings.json.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
collisionrelateddocs__settings-backup__providers.json.md,md,reference/normalized,,missing-skill:raw-intake-reference,,0
collisionrelateddocs__settings-backup__providers.json.md:Zone.Identifier,identifier,reference/normalized,,missing-skill:raw-intake-reference,,1
originalplanning_index.md,md,reference,,collision-engineers-design,,0
originalplanning_index.md:Zone.Identifier,identifier,reference,,collision-engineers-design,,1
00_README.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
00_README.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
01_context_review_and_plan_corrections.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
01_context_review_and_plan_corrections.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
02_agent_vs_automation_decision_framework.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
02_agent_vs_automation_decision_framework.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
03_intake_and_case_association.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
03_intake_and_case_association.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
04_missing_information_and_communication.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
04_missing_information_and_communication.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
05_valuation_vehicle_data_and_uplift.md,md,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,0
05_valuation_vehicle_data_and_uplift.md:Zone.Identifier,identifier,reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan,,collision-engineers-design,,1
