id,case_id,image_role_code,registration_visible,person_reflection,accepted_for_eva,excluded,exclusion_reason,updated_at
6ecd27f1-6351-4195-b4bb-ec21d00ec087,4b9ca355-7290-400f-8641-89f34a1693e4,100000001,f,f,t,f,,2026-07-08 03:00:15.792176+00
1bbb3b9d-5d88-44f7-a03e-0bcb7c0636f7,26a4b027-adb9-4211-a527-1ead2be21e2b,100000001,f,f,t,f,,2026-07-08 03:00:16.747663+00
e009625e-d520-43b6-9da3-75353402390d,f143dc9c-80fd-43cc-970d-83efd5e0db21,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
c60b287f-84a6-440a-b424-ffbad7cdfc67,5bc78964-261e-440e-9942-dda2baa023ad,100000003,f,f,f,f,,2026-07-08 03:00:16.780693+00
fb9cde16-4dca-4b38-8559-669ef4062c2d,5bc78964-261e-440e-9942-dda2baa023ad,100000003,f,f,f,f,,2026-07-08 03:00:17.086609+00
e237a16c-ffd2-4d1c-910d-4e81de365da5,6d8d2e2c-ee6a-4017-b21b-2625328fe041,100000000,f,f,t,f,,2026-07-08 03:00:17.244043+00
8c459089-061d-4439-b0e5-675569c913f3,a3051291-1907-4479-b9ad-2a1e0f7b4cc0,100000003,f,f,f,f,,2026-07-09 03:00:05.203797+00
a2828ef0-250c-42bf-a195-59610ac218e5,c022cec2-fade-4152-9e3a-2dd09e161a06,100000003,,f,t,f,,2026-07-07 13:53:06.535476+00
1cf68906-e6d8-46d7-abb9-865817ca7996,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:08.235661+00
0b65ca92-40e9-454e-8f97-96b266df8d32,c022cec2-fade-4152-9e3a-2dd09e161a06,100000003,,f,t,f,,2026-07-07 13:53:10.153983+00
5a094ac2-d1f2-4ea2-82a7-cbf606802258,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:13.483515+00
1afb8885-f5bb-45e5-9d07-fedcc1b5f63a,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:20.747185+00
8047232f-f268-4fcb-b53c-137f93575a8c,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:28.849737+00
765aee2e-cdcc-4432-a7eb-19a85e279ec9,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:32.570772+00
a674b0a0-cdc0-488c-a737-ec809058a4af,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000001,t,f,t,f,,2026-07-08 03:00:17.245075+00
466c8020-e7fe-4944-8b1a-df0f9aa755a4,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000000,t,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:17.142822+00
e0d0fdf8-7c2b-4277-a4b0-4fd2d3d1b169,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000001,f,f,t,f,,2026-07-08 03:00:17.169463+00
143da40f-1d33-4d79-a5ee-02ff1a24cf49,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000001,t,f,t,f,,2026-07-08 03:00:17.086519+00
c9292e87-d87f-4e40-a9e0-1342d7033185,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,f,f,f,t,Non-vehicle image (letterhead/signature furniture) — TKT-089 audit cleanup 2026-07-09,2026-07-09 05:50:06.947473+00
b3fe20b8-29e1-48ff-bedd-f14c01abd6e4,94e5abf3-5100-4562-9dfc-e63465574d0a,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
8c66047c-57f1-4d05-a772-95bebe25ca92,97087d47-422b-4a16-875f-fc7ebf71e801,100000002,f,f,f,t,person reflection detected (auto-classified),2026-07-08 15:19:25.30365+00
2bb7cd5f-8c7f-4710-9dda-84678fe13ff0,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000002,f,f,t,f,,2026-07-08 03:00:17.079968+00
649f8901-ef1d-48e4-a66b-d6a37faf19ad,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,f,f,f,f,,2026-07-08 03:00:17.365384+00
df817316-cd9f-4ed5-b111-705aec990ff8,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000000,t,f,t,f,,2026-07-08 03:00:17.442919+00
6d352558-1190-4afc-a64a-d1adf437b186,97087d47-422b-4a16-875f-fc7ebf71e801,100000002,f,f,f,t,person reflection detected (auto-classified),2026-07-09 03:00:26.627792+00
bf918929-90a3-47dc-be87-b11715b78602,14400ae6-5644-41f6-9e3f-68887db145a8,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
84ef8a64-f452-4439-b1ce-1a8f5851951c,97087d47-422b-4a16-875f-fc7ebf71e801,100000001,f,f,t,f,,2026-07-09 03:00:15.285866+00
1e17d4d7-c8e6-447a-b477-aea035c33173,c022cec2-fade-4152-9e3a-2dd09e161a06,100000003,,f,t,f,,2026-07-07 13:53:08.490866+00
70ee8b1e-7cd5-409b-9528-1d5ee4c688bf,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:10.085165+00
833bdab8-0740-42a4-925a-2039fe368f67,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:12.183184+00
4fe04dbf-8095-41f2-95c2-7d52ebaef46f,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:26.751502+00
be6df1a8-6330-47ad-a97f-4b91dc65338a,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
4f739b22-ae17-4f84-89c8-abdda1d70117,94e5abf3-5100-4562-9dfc-e63465574d0a,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
06e00bca-3094-414d-a223-639e385608ed,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:36.458908+00
d83b23c1-d4e1-45ca-b1ac-47d55656cc45,4b9ca355-7290-400f-8641-89f34a1693e4,100000001,f,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:15.527944+00
5049295d-6989-4d49-8ee3-f66cd154ee93,4b9ca355-7290-400f-8641-89f34a1693e4,100000001,f,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:15.652842+00
9755af2a-70c3-4208-bb94-a437750a5f38,4b9ca355-7290-400f-8641-89f34a1693e4,100000002,f,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:15.655611+00
73641b60-6e5d-4c2d-840f-e182c07edf2c,4b9ca355-7290-400f-8641-89f34a1693e4,100000001,f,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:15.89041+00
aff311cf-d3f5-4a6a-9c36-0f2baf0de7bb,4b9ca355-7290-400f-8641-89f34a1693e4,100000002,f,f,t,f,,2026-07-08 03:00:16.532199+00
71a9afcf-669f-4de1-8bf2-09a9a6fbca50,4b9ca355-7290-400f-8641-89f34a1693e4,100000001,f,f,t,f,,2026-07-08 03:00:16.769201+00
54e59297-7337-419d-8cdf-dfe87f6d95b9,4b9ca355-7290-400f-8641-89f34a1693e4,100000000,t,f,t,f,,2026-07-08 03:00:16.770009+00
c6fb7c84-c766-4f2e-a520-a9ce12a682e8,97087d47-422b-4a16-875f-fc7ebf71e801,100000003,f,f,f,f,,2026-07-09 03:00:36.124665+00
b83cb92f-1303-4638-b51c-bf63e7a7b901,97087d47-422b-4a16-875f-fc7ebf71e801,100000002,f,f,t,f,,2026-07-08 15:19:35.241151+00
5b362945-4adc-436a-ae85-a65226c35165,97087d47-422b-4a16-875f-fc7ebf71e801,100000001,t,f,t,f,,2026-07-09 03:00:15.659282+00
82979299-99cd-4b34-82e5-6f46804ad95e,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:15.703658+00
324db8b9-1064-4a5b-89ad-f39459b04cfd,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:16.960815+00
bd7d715b-0763-46dc-a416-16ab3f6bdd65,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:19.252627+00
0d0681ef-4e60-4b70-9ec8-8979ea799ee7,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:23.146965+00
0b8d60e8-4429-4fa9-8722-580daa9db909,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:24.8427+00
54acc0f6-d268-4fc4-9417-852bff9e4127,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:30.560086+00
4b86186a-3751-4206-928c-b6d5b5e2ece5,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:34.117748+00
c8d700a7-03e5-4ca4-8401-27d66bb6c2e1,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
5cfb3570-c858-4da6-8cf6-f9be016d885f,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
7fea85ed-b8c8-4dd6-95e3-12f5609378d4,14c123f4-5180-4f14-8dee-910eb2df8cf3,100000000,t,f,t,f,,2026-07-08 03:00:07.050868+00
6f8b68fc-ee05-48f1-baef-949a5cf9da3a,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
0921bef1-efbf-4ff3-bc45-b005992e33d7,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
6961a723-4f1d-4c32-a052-e6e4e6ed1632,97cca07d-f217-4a28-bd61-82c48ab70d8c,100000003,f,f,f,f,,2026-07-08 03:00:10.232325+00
375008f5-1b92-415a-9377-b85b9c8c46ec,9d85a360-1798-4629-80e4-8212cebe2a92,100000003,f,f,f,t,Non-vehicle image (letterhead/signature furniture) — TKT-089 audit cleanup 2026-07-09,2026-07-09 05:50:06.947473+00
9558298b-68d7-4985-b68e-531b86ef5d45,a789581a-7a7a-40b2-a49c-c20e79455c14,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
acdd8af4-324c-4197-a0da-bb23045e1132,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
6249c18b-b259-4cad-8df4-6ef9b7be580f,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
33601000-c1d4-495b-938e-a465286b0ac0,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
e8cd14cc-6b23-4bcd-a8e8-fdec64c89b28,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
4fd1140e-d3ad-4621-b4c6-2f99e9a4e6bb,97087d47-422b-4a16-875f-fc7ebf71e801,100000001,f,f,t,f,,2026-07-09 03:00:15.577196+00
128bd743-d0bd-42fb-9cda-45d219c4c1cb,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
e65fa9d5-e7c7-4ad9-9023-aa0bf5fc79ee,4b9ca355-7290-400f-8641-89f34a1693e4,100000003,,f,t,f,,2026-07-07 13:53:38.554728+00
f7e9ea86-6b58-4242-85fa-9164e504c323,805085a8-9fb2-441f-848c-51cee9b72a53,100000000,t,f,t,f,,2026-07-06 12:54:00.402319+00
f04d1ff4-b46c-4314-90cb-a45efef1800d,14c123f4-5180-4f14-8dee-910eb2df8cf3,100000000,t,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:07.38974+00
129331d2-f7ee-4758-854e-8148a86a078a,14c123f4-5180-4f14-8dee-910eb2df8cf3,100000002,f,f,t,f,,2026-07-08 03:00:07.657236+00
1f412633-957d-48d0-845c-6dce230173a0,2efdb925-e844-442b-b649-ce6360c78a56,100000000,t,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:07.663831+00
e7c6bd85-e52b-4a90-8614-ac67c4410acc,9de6dcc7-ba8e-41ad-9004-198c0e2e3be1,100000003,f,f,f,f,,2026-07-08 03:00:17.178611+00
a110c634-ad4b-49b7-ad2c-7e25ed23e909,6d8d2e2c-ee6a-4017-b21b-2625328fe041,100000003,f,f,f,f,,2026-07-08 03:00:17.249275+00
a6db765a-d111-462b-807a-72e78bc38aa7,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
26fa6833-8321-4b2e-887a-07c249c14b35,805085a8-9fb2-441f-848c-51cee9b72a53,100000000,t,f,t,f,,2026-07-06 12:54:00.402319+00
46d58a18-d81d-4756-b053-73900cf822f1,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
3fc1fabe-e40f-4529-b75b-8cef910ec080,a789581a-7a7a-40b2-a49c-c20e79455c14,100000000,f,f,t,f,,2026-07-06 12:54:00.402319+00
193a5813-9745-4844-9e28-939f0609b5e2,88de31de-e113-40ba-84db-c7149aa9f302,100000003,f,f,f,f,,2026-07-09 03:00:05.444141+00
0dc105b5-ab93-4102-8420-e8d804636575,05e5704e-ae79-4067-ac99-a265330c2be0,100000001,f,f,t,f,,2026-07-09 03:00:06.535422+00
3a8fb82e-1cbc-4997-85d7-ba1f349eb905,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
d2525452-07ed-4f91-ab4c-a10ff358034e,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
b576632d-4df3-4fc7-bc43-07000ad3921c,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
85cead6d-e9b7-4866-9847-049551f4d7ee,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
b77381ec-d880-40ad-a4f6-89725d23fa4d,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
f0552087-0fb9-44c8-8d0c-1566aa5dc0c2,2770dfb6-e44c-4fe6-b3c0-1f03b56a19b5,100000002,t,f,t,f,,2026-07-09 03:00:08.423039+00
2531f23f-eeb0-4379-89ea-314ac812cd2b,2770dfb6-e44c-4fe6-b3c0-1f03b56a19b5,100000001,f,f,t,f,,2026-07-09 03:00:08.429334+00
af429b5d-a07c-45ed-be16-36c4ddcc2869,805085a8-9fb2-441f-848c-51cee9b72a53,100000002,f,f,t,f,,2026-07-06 12:54:00.402319+00
08450fed-49a5-43cc-b598-b98870775605,9de6dcc7-ba8e-41ad-9004-198c0e2e3be1,100000003,,f,t,f,,2026-07-07 15:36:19.870441+00
cd4f464d-64db-4271-9845-cf3986072ade,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:20.140007+00
8d78559d-5ed4-409e-8446-7bfdc94426e5,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:20.56997+00
b13c020b-9ff4-49f7-ba83-f51263b41c94,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:24.589216+00
64e9a2c6-dd27-430e-8253-a5b0b4a931ed,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:25.801701+00
9c8b1054-850b-4555-824a-8eef8bb446d2,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:26.143009+00
56e3a6cb-8f02-4dad-a741-9a5eee4e0441,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
ad7ff6c3-0209-4bf4-9ce4-1e3c64240dae,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:27.84107+00
947a00e6-f60c-4400-bbc6-0f2e93a62d3f,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
2d1df596-1519-40c5-9179-8009c832a9c8,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:29.323499+00
50356be9-458c-4327-b776-3392539abd31,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
1b8c3b80-946c-4b10-99d8-8ddf94bada31,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
397b7700-217c-47e8-bb7a-df907c45225a,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
3fc1906b-7936-41f7-b9ca-595f58a18e7f,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:36.234657+00
c737a221-2dd2-4f5a-9c25-54e53d90ebc0,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000003,,f,t,f,,2026-07-07 15:36:38.124913+00
d7fa8a08-c80b-4ac9-a49c-969ac579c8b5,14c123f4-5180-4f14-8dee-910eb2df8cf3,100000002,f,f,t,f,,2026-07-08 03:00:07.483826+00
37e94a25-f176-43a3-afb3-1f2941780b16,57b128b0-c330-4bc7-9d54-fb7d8d9e2038,100000002,f,f,t,f,,2026-07-08 03:00:17.278073+00
d04b742a-1f68-48b4-994c-41414535c6ba,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
cfc8ee4b-9301-4f1a-9d53-da2f21b8cdad,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
2d7270d4-f7ef-4691-9c0d-9ef8335c7c9a,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
ad9fae89-6757-4599-b629-2b3ee5bcf95c,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
511b41db-dfec-440d-9f09-d5b515bf9b2c,04835120-133d-457f-83c6-0adfdfafbe93,100000000,t,f,f,t,person reflection detected (auto-classified),2026-07-09 03:00:07.46404+00
b58e7b01-b9d0-413f-ac0d-74d12669cd10,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
4872a5d7-0e77-4913-8b82-78d7302e0870,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
2db8e535-4a78-46ae-a969-d150fd32a949,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
25aa0964-cfb5-416d-b64d-c55311809aac,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
d05858b5-fa0e-4e7c-bc81-5773d23a22e8,26a4b027-adb9-4211-a527-1ead2be21e2b,100000003,f,f,f,f,,2026-07-08 03:00:15.879005+00
357f9574-c095-43c0-b801-88a2d4139cea,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
185015b6-4038-4b8f-baa9-0b3cf73b6f58,26a4b027-adb9-4211-a527-1ead2be21e2b,100000003,f,f,f,f,,2026-07-08 03:00:16.747988+00
ba97660b-a834-498f-a280-ecedbde22079,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
79715db4-7368-43cc-ae78-de770b94fcc3,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
90d4c4ae-6eb5-4b70-95e6-e934c01bfc33,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
7d1ffe68-09cb-4486-ab25-ea7f0c964e9a,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
440c5ce4-2730-4c57-9906-447c0dff63b8,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
5a07c491-3f59-460f-8922-1ff304c683d0,97087d47-422b-4a16-875f-fc7ebf71e801,100000001,f,f,t,f,,2026-07-09 03:00:35.531459+00
df3cc12c-f4a8-4372-8c51-ec161df43357,97087d47-422b-4a16-875f-fc7ebf71e801,100000000,t,f,t,f,,2026-07-09 03:00:15.444443+00
9f85e0d8-2d21-4dc3-aed3-dddbecc031bc,805085a8-9fb2-441f-848c-51cee9b72a53,100000000,t,f,t,f,,2026-07-06 12:54:00.402319+00
bff3a142-3223-4a41-ade6-c6cf476e2829,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000001,f,f,t,f,,2026-07-09 03:00:13.713942+00
ad09ec43-91cc-4bb4-af23-64b611bf94d0,26a4b027-adb9-4211-a527-1ead2be21e2b,100000001,f,f,t,f,,2026-07-08 03:00:16.76468+00
8fed52c4-ba2b-495a-b8b6-11d1733df012,cdf45171-628e-4bb3-80f3-f947fce21ccf,100000003,f,f,f,t,Non-vehicle image (letterhead/signature furniture) — TKT-089 audit cleanup 2026-07-09,2026-07-09 05:50:06.947473+00
1e3324a4-d575-4262-be7b-60a0c72638d8,26a4b027-adb9-4211-a527-1ead2be21e2b,100000001,f,f,f,t,person reflection detected (auto-classified),2026-07-08 03:00:16.533755+00
bd8859ad-b0d2-4bd6-b451-3f0c100737a3,26a4b027-adb9-4211-a527-1ead2be21e2b,100000001,f,f,t,f,,2026-07-08 03:00:16.857226+00
5666883d-3a24-48a8-a230-28e8c53f1b77,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000003,,f,t,f,,2026-07-08 13:23:43.117849+00
d5a369f8-7e13-42e8-a12b-a38ad1b3a7a0,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
bc284652-bf9d-42e5-8d53-a57b16310766,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
b7b2bfc0-b077-4058-90e2-e4760957174b,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
ec22d95b-909b-44f1-90ed-5d7d346f0e8f,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
dabdaa1e-b384-4755-9346-cf9c50d21919,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,t,f,t,f,,2026-07-06 12:54:00.402319+00
d47cccc8-b3a2-423f-849a-63217b53cc0e,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
f4de3cee-597c-4be2-9fff-9c10b5a1c753,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
b096434d-6c81-4ed8-84b1-7beb4fa55214,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
8e840bbc-9791-4666-a508-7362ca8e2d43,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
1045a0c1-ca64-48d1-ba0b-b629fcb96578,805085a8-9fb2-441f-848c-51cee9b72a53,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 12:54:00.402319+00
5e647a73-5562-41a2-b403-dab72afadad9,26a4b027-adb9-4211-a527-1ead2be21e2b,100000001,f,f,t,f,,2026-07-08 03:00:16.685486+00
754217fd-a0cb-4106-b837-059dae009186,26a4b027-adb9-4211-a527-1ead2be21e2b,100000000,f,f,t,f,,2026-07-08 03:00:16.534192+00
12bb082b-4801-49ef-968d-03c0b7a8fcf0,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000003,,f,t,f,,2026-07-08 13:23:40.194292+00
7b11b894-59e9-4434-97c9-717c1339e410,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000003,,f,t,f,,2026-07-08 13:23:45.156308+00
47e26ae5-2287-4501-bcc8-0cb1af267116,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000003,,f,t,f,,2026-07-08 13:23:47.053279+00
43f8379b-69f2-4b3b-98b7-cd9e7b509963,aadd6d3e-eff1-4c4b-a6d8-0ce473e0bfef,100000003,,f,t,f,,2026-07-08 13:23:48.878064+00
b8091b3b-e9d4-4854-9264-122325bd5346,805085a8-9fb2-441f-848c-51cee9b72a53,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
dd9f47e8-d113-4d57-b244-c1812058d11b,8d20e8fb-ec29-434a-9016-ce437e9d0ab3,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
23df738c-93c1-4409-aa53-113107b56aa2,b0fb350b-6092-4007-9c0e-3800b66c7bdf,100000000,f,f,t,f,,2026-07-06 12:54:00.402319+00
147ccac2-48cd-418e-8c56-bed3a89770e6,0406b99d-679d-4055-aef8-694afe4885dc,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
14f87c72-d107-4da7-8cb9-263e62cc309d,267635d8-b71e-4f97-809f-e453636344bb,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
ea99ac18-5e51-4878-9c39-5bd7c3869f50,267635d8-b71e-4f97-809f-e453636344bb,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
183a6542-5059-4601-8df3-e417e5531596,267635d8-b71e-4f97-809f-e453636344bb,100000001,t,f,t,f,,2026-07-06 12:54:00.402319+00
6ef4d0d0-e5ce-459d-b3f2-ed83ff276d86,267635d8-b71e-4f97-809f-e453636344bb,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
945fc608-24b3-4ac1-af56-701303d7bc37,267635d8-b71e-4f97-809f-e453636344bb,100000003,f,f,f,f,,2026-07-06 12:54:00.402319+00
55cb032e-8007-4ecd-91f6-2f1e2e8f0b28,cf606b2d-0237-4614-ab0a-db628a6eee8b,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
1a72b761-99db-4e4d-a0c5-4b5db9de09c8,cf606b2d-0237-4614-ab0a-db628a6eee8b,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
4460bbfa-e30e-44f4-9c6c-669cef9cf73c,c5b32a0c-7d88-4858-a52e-b00c80d8e299,100000002,t,f,t,f,,2026-07-07 03:00:07.777179+00
5942b127-c57b-4433-a1b7-936c3de67c4e,cf606b2d-0237-4614-ab0a-db628a6eee8b,100000001,f,f,t,f,,2026-07-06 12:54:00.402319+00
22867525-5b7f-4c14-9581-bbe122f4bfdb,cf606b2d-0237-4614-ab0a-db628a6eee8b,100000001,t,f,t,f,,2026-07-06 12:54:00.402319+00
40d4afec-ef94-43b1-a05c-88154ccc55b1,c5b32a0c-7d88-4858-a52e-b00c80d8e299,100000003,f,f,f,f,,2026-07-07 03:00:08.011166+00
be9a7f5d-169f-4db2-a60d-c7aaa64a8824,291e0cf4-f80e-4b06-a6b8-c9537c4aad34,100000003,f,f,f,t,Non-vehicle image (letterhead/signature furniture) — TKT-089 audit cleanup 2026-07-09,2026-07-09 05:50:06.947473+00
